record_id,record_date
2898,2023-07-14
2899,2024-05-31
2900,2024-03-15
2901,2023-08-22
2902,2024-06-19
2903,2024-10-24
2904,2024-05-28
2905,2023-12-28
2906,2024-12-31
2907,2024-09-08
2908,2024-01-16
2909,2023-07-23
2910,2024-10-21
2911,2024-12-11
2912,2025-04-07
2913,2024-12-25
2914,2024-04-10
2915,2024-12-20
2916,2024-04-09
2917,2024-01-10
2918,2024-05-15
2919,2025-03-21
2920,2023-08-16
2921,2024-01-30
2922,2024-09-30
2923,2025-03-02
2924,2025-01-23
2925,2023-10-14
2926,2024-10-06
2927,2024-10-31
2928,2024-10-07
2929,2024-07-04
2930,2024-02-04
2931,2023-08-20
2932,2024-11-27
2933,2023-07-07
2934,2024-03-19
2935,2024-01-18
2936,2024-05-24
2937,2023-12-24
2938,2025-01-25
2939,2025-03-07
2940,2024-07-07
2941,2023-08-18
2942,2025-04-02
2943,2024-10-13
2944,2023-07-07
2945,2025-02-20
2946,2023-07-03
2947,2023-08-24
2948,2023-11-17
2949,2023-11-30
2950,2023-06-16
2951,2023-12-05
2952,2024-05-24
2953,2024-07-22
2954,2023-11-04
2955,2025-05-11
2956,2025-04-20
2957,2023-10-12
2958,2024-05-30
2959,2025-04-12
2960,2023-10-14
2961,2023-12-28
2962,2023-10-24
2963,2025-01-19
2964,2024-01-23
2965,2025-04-23
2966,2024-09-29
2967,2023-09-24
2968,2023-06-24
2969,2023-07-04
2970,2023-06-06
2971,2024-03-03
2972,2024-09-14
2973,2023-11-13
2974,2023-08-06
2975,2025-01-31
2976,2024-09-24
2977,2025-05-17
2978,2025-02-19
2979,2023-10-28
2980,2024-08-04
2981,2024-03-01
2982,2024-03-24
2983,2023-12-16
2984,2023-10-06
2985,2024-06-08
2986,2023-12-28
2987,2023-10-14
2988,2023-06-28
2989,2025-01-05
2990,2024-03-22
2991,2025-02-17
2992,2024-06-02
2993,2024-09-04
2994,2023-07-20
2995,2023-06-28
2996,2024-05-13
2997,2024-03-21
2998,2024-01-23
2999,2025-03-31
3000,2024-11-18
3001,2024-12-01
3002,2023-07-16
3003,2024-05-01
3004,2025-04-15
3005,2024-12-02
3006,2023-09-24
3007,2023-09-22
3008,2024-09-11
3009,2023-12-14
3010,2025-02-26
3011,2024-07-06
3012,2023-07-30
3013,2023-07-25
3014,2023-06-10
3015,2024-02-23
3016,2023-08-26
3017,2024-09-29
3018,2025-02-12
3019,2023-06-10
3020,2023-12-29
3021,2025-01-07
3022,2024-05-25
3023,2024-07-30
3024,2024-02-10
3025,2023-09-12
3026,2023-06-17
3027,2024-08-20
3028,2024-11-22
3029,2025-04-20
3030,2024-12-20
3031,2025-03-21
3032,2023-11-01
3033,2023-11-30
3034,2025-01-22
3035,2024-01-29
3036,2025-02-15
3037,2024-10-25
3038,2023-08-15
3039,2023-09-21
3040,2024-05-16
3041,2023-12-31
3042,2024-12-22
3043,2023-09-17
3044,2023-10-11
3045,2023-09-22
3046,2024-11-20
3047,2023-05-28
3048,2024-01-18
3049,2024-03-13
3050,2024-10-10
3051,2024-06-01
3052,2024-05-31
3053,2023-09-04
3054,2023-10-07
3055,2023-07-05
3056,2024-07-05
3057,2024-02-11
3058,2024-03-31
3059,2024-04-12
3060,2023-12-07
3061,2025-02-21
3062,2024-09-02
3063,2023-08-20
3064,2024-12-17
3065,2024-11-09
3066,2023-09-02
3067,2024-03-07
3068,2024-11-22
3069,2024-07-02
3070,2025-04-20
3071,2023-05-30
3072,2025-05-10
3073,2024-09-12
3074,2023-11-25
3075,2024-12-02
3076,2024-05-07
3077,2023-07-28
3078,2024-02-18
3079,2025-02-08
3080,2023-08-03
3081,2025-01-17
3082,2023-08-14
3083,2024-03-26
3084,2025-04-19
3085,2025-05-06
3086,2024-01-30
3087,2024-06-12
3088,2024-03-28
3089,2025-04-04
3090,2023-06-19
3091,2024-08-28
3092,2024-11-20
3093,2024-07-16
3094,2024-06-15
3095,2023-06-03
3096,2023-06-07
3097,2024-03-24
3098,2023-06-11
3099,2024-01-21
3100,2023-09-05
3101,2024-01-12
3102,2024-03-10
3103,2024-04-10
3104,2024-08-04
3105,2024-06-21
3106,2024-01-08
3107,2025-03-21
3108,2023-08-06
3109,2024-01-04
3110,2025-03-04
3111,2024-09-13
3112,2024-01-14
3113,2025-05-15
3114,2023-08-01
3115,2023-11-13
3116,2025-04-22
3117,2025-04-13
3118,2023-07-27
3119,2024-09-12
3120,2024-08-13
3121,2023-09-02
3122,2024-02-04
3123,2024-11-21
3124,2024-08-22
3125,2025-03-02
3126,2024-11-01
3127,2023-09-07
3128,2024-08-23
3129,2023-11-21
3130,2025-04-13
3131,2025-05-18
3132,2025-03-30
3133,2024-01-13
3134,2024-08-08
3135,2023-09-28
3136,2024-03-29
3137,2024-12-15
3138,2024-09-22
3139,2025-01-25
3140,2023-08-01
3141,2025-02-01
3142,2025-03-28
3143,2023-11-16
3144,2023-11-04
3145,2024-05-03
3146,2023-09-22
3147,2024-12-17
3148,2024-11-16
3149,2025-04-12
3150,2025-03-30
3151,2023-09-22
3152,2023-10-18
3153,2023-08-18
3154,2023-10-03
3155,2023-11-24
3156,2024-01-27
3157,2023-07-08
3158,2024-08-26
3159,2024-01-30
3160,2023-09-11
3161,2025-01-03
3162,2024-01-01
3163,2025-04-10
3164,2023-08-30
3165,2024-06-16
3166,2024-07-28
3167,2023-11-21
3168,2024-12-07
3169,2025-02-13
3170,2024-02-07
3171,2023-10-29
3172,2024-01-11
3173,2024-04-16
3174,2024-10-18
3175,2024-01-23
3176,2024-04-14
3177,2024-05-27
3178,2025-03-08
3179,2023-06-12
3180,2025-03-23
3181,2025-02-20
3182,2024-01-10
3183,2023-09-11
3184,2024-09-07
3185,2023-07-09
3186,2023-08-30
3187,2024-10-17
3188,2024-04-16
3189,2024-02-09
3190,2023-07-22
3191,2024-10-24
3192,2023-10-16
3193,2023-11-29
3194,2024-02-12
3195,2023-12-15
3196,2024-10-31
3197,2025-04-15
3198,2025-02-12
3199,2023-06-12
3200,2024-01-23
3201,2023-08-15
3202,2024-02-28
3203,2024-05-19
3204,2023-08-11
3205,2023-07-10
3206,2024-07-09
3207,2024-07-08
3208,2024-05-08
3209,2024-02-25
3210,2024-05-20
3211,2023-08-10
3212,2023-09-28
3213,2024-08-04
3214,2023-09-06
3215,2025-04-10
3216,2024-05-19
3217,2024-12-25
3218,2023-10-25
3219,2025-05-07
3220,2025-04-30
3221,2023-09-21
3222,2025-02-26
3223,2024-08-30
3224,2025-01-21
3225,2024-04-22
3226,2024-04-09
3227,2023-08-16
3228,2024-07-03
3229,2023-12-04
3230,2024-08-01
3231,2023-08-04
3232,2024-09-20
3233,2024-02-29
3234,2025-03-02
3235,2024-07-22
3236,2025-02-09
3237,2025-03-07
3238,2025-02-01
3239,2024-01-17
3240,2023-10-21
3241,2023-10-03
3242,2024-02-06
3243,2025-04-05
3244,2023-10-20
3245,2023-10-14
3246,2023-12-14
3247,2024-07-07
3248,2023-06-15
3249,2024-04-27
3250,2024-03-03
3251,2023-11-15
3252,2023-12-26
3253,2024-01-08
3254,2023-09-28
3255,2023-05-31
3256,2024-12-10
3257,2024-05-26
3258,2023-11-28
3259,2025-01-30
3260,2023-07-28
3261,2025-03-18
3262,2024-01-28
3263,2024-09-29
3264,2025-04-20
3265,2024-12-25
3266,2024-11-19
3267,2023-08-31
3268,2024-08-07
3269,2024-08-11
3270,2025-04-15
3271,2023-11-22
3272,2023-09-20
3273,2025-01-21
3274,2025-03-15
3275,2025-04-30
3276,2025-02-24
3277,2023-10-26
3278,2024-03-16
3279,2024-11-08
3280,2024-11-08
3281,2024-06-10
3282,2024-11-06
3283,2024-07-07
3284,2025-05-11
3285,2024-03-19
3286,2025-02-03
3287,2024-02-20
3288,2024-08-31
3289,2025-02-12
3290,2024-11-12
3291,2024-01-23
3292,2024-05-28
3293,2024-06-10
3294,2023-06-11
3295,2023-06-21
3296,2023-07-20
3297,2024-01-01
3298,2024-05-20
3299,2024-02-14
3300,2024-03-21
3301,2023-07-25
3302,2023-06-03
3303,2025-03-08
3304,2025-05-05
3305,2023-11-14
3306,2023-08-11
3307,2024-08-18
3308,2025-04-09
3309,2023-08-04
3310,2024-01-19
3311,2024-07-29
3312,2023-06-10
3313,2024-02-13
3314,2023-05-28
3315,2025-03-23
3316,2024-03-01
3317,2024-07-18
3318,2023-07-06
3319,2023-10-20
3320,2023-07-12
3321,2024-02-17
3322,2024-08-23
3323,2025-04-06
3324,2024-02-04
3325,2023-09-21
3326,2024-04-08
3327,2024-02-18
3328,2024-03-14
3329,2023-12-22
3330,2024-06-27
3331,2025-02-07
3332,2023-10-28
3333,2024-10-05
3334,2025-04-03
3335,2024-02-25
3336,2024-11-30
3337,2025-02-11
3338,2024-09-08
3339,2025-03-01
3340,2024-03-05
3341,2025-05-15
3342,2024-02-18
3343,2023-08-10
3344,2023-11-20
3345,2025-05-10
3346,2024-09-11
3347,2024-04-21
3348,2023-12-25
3349,2024-02-06
3350,2023-08-02
3351,2023-11-13
3352,2024-04-08
3353,2023-06-08
3354,2024-07-13
3355,2024-05-15
3356,2024-02-22
3357,2024-12-02
3358,2024-01-14
3359,2025-03-19
3360,2023-12-21
3361,2025-02-22
3362,2024-07-19
3363,2025-01-22
3364,2024-06-02
3365,2024-02-05
3366,2023-10-04
3367,2024-01-13
3368,2023-12-26
3369,2023-11-11
3370,2023-08-14
3371,2024-06-09
3372,2024-09-16
3373,2024-09-07
3374,2023-11-28
3375,2023-06-24
3376,2023-10-21
3377,2024-01-22
3378,2024-06-26
3379,2023-05-25
3380,2023-06-03
3381,2024-12-19
3382,2024-04-06
3383,2024-10-24
3384,2023-06-21
3385,2025-01-07
3386,2024-06-24
3387,2023-07-20
3388,2023-05-31
3389,2024-09-23
3390,2025-02-14
3391,2023-06-22
3392,2023-12-27
3393,2024-06-25
3394,2025-05-12
3395,2023-07-14
3396,2023-11-10
3397,2025-01-22
3398,2023-07-04
3399,2023-12-04
3400,2025-04-12
3401,2024-05-25
3402,2024-05-07
3403,2025-01-07
3404,2023-09-17
3405,2024-08-28
3406,2024-04-08
3407,2024-04-16
3408,2024-04-26
3409,2024-06-09
3410,2024-12-22
3411,2024-08-12
3412,2023-07-03
3413,2025-04-28
3414,2023-08-18
3415,2023-05-27
3416,2024-07-21
3417,2024-01-07
3418,2025-01-16
3419,2024-01-08
3420,2024-11-12
3421,2025-01-09
3422,2023-06-19
3423,2025-04-28
3424,2024-08-17
3425,2024-03-24
3426,2024-11-28
3427,2025-05-17
3428,2024-07-29
3429,2024-06-18
3430,2023-07-19
3431,2024-09-07
3432,2023-10-13
3433,2025-05-02
3434,2025-04-01
3435,2023-09-03
3436,2024-06-01
3437,2024-06-29
3438,2024-04-23
3439,2024-04-05
3440,2024-07-10
3441,2023-06-22
3442,2024-11-26
3443,2024-06-22
3444,2024-05-23
3445,2023-07-28
3446,2023-05-26
3447,2023-05-29
3448,2024-08-31
3449,2023-06-18
3450,2025-04-22
3451,2023-09-12
3452,2025-01-28
3453,2024-05-02
3454,2024-02-03
3455,2023-08-29
3456,2023-10-19
3457,2023-08-07
3458,2023-08-13
3459,2024-01-09
3460,2024-10-20
3461,2025-02-07
3462,2023-12-23
3463,2024-11-03
3464,2023-06-24
3465,2023-12-16
3466,2023-12-15
3467,2024-02-22
3468,2023-10-21
3469,2024-07-31
3470,2025-03-15
3471,2024-02-13
3472,2024-03-07
3473,2024-11-13
3474,2025-04-10
3475,2025-03-18
3476,2023-08-13
3477,2024-04-06
3478,2023-10-14
3479,2023-08-09
3480,2024-10-30
3481,2024-12-21
3482,2024-02-07
3483,2025-03-27
3484,2023-07-16
3485,2025-01-15
3486,2023-07-14
3487,2024-07-26
3488,2024-12-25
3489,2023-08-21
3490,2023-06-06
3491,2025-01-22
3492,2024-12-31
3493,2024-07-11
3494,2023-09-05
3495,2024-12-23
3496,2024-10-27
3497,2025-04-25
3498,2024-07-19
3499,2024-10-30
3500,2024-12-31
3501,2023-06-10
3502,2024-08-19
3503,2024-12-21
3504,2024-04-08
3505,2025-01-05
3506,2025-01-30
3507,2024-12-29
3508,2024-10-24
3509,2024-08-22
3510,2024-10-22
3511,2025-05-08
3512,2024-04-24
3513,2023-08-17
3514,2024-08-10
3515,2024-08-03
3516,2023-09-10
3517,2023-10-16
3518,2023-07-14
3519,2024-02-03
3520,2024-09-29
3521,2024-01-20
3522,2024-04-20
3523,2024-01-12
3524,2023-09-02
3525,2024-10-25
3526,2025-01-25
3527,2024-11-06
3528,2024-01-23
3529,2023-10-14
3530,2025-04-18
3531,2025-05-07
3532,2023-12-24
3533,2023-07-21
3534,2023-11-28
3535,2025-01-24
3536,2024-04-25
3537,2023-11-14
3538,2023-09-21
3539,2025-03-28
3540,2023-11-19
3541,2023-07-06
3542,2024-07-07
3543,2023-10-26
3544,2024-02-29
3545,2024-10-25
3546,2025-05-03
3547,2024-01-26
3548,2025-01-12
3549,2024-06-20
3550,2025-02-21
3551,2023-06-25
3552,2025-03-02
3553,2025-04-22
3554,2024-11-28
3555,2023-06-14
3556,2024-10-04
3557,2025-04-22
3558,2024-03-20
3559,2023-08-25
3560,2024-12-29
3561,2023-07-30
3562,2023-10-09
3563,2025-02-03
3564,2023-06-02
3565,2024-09-26
3566,2025-02-18
3567,2025-03-08
3568,2024-11-28
3569,2025-02-24
3570,2024-03-27
3571,2024-12-23
3572,2023-09-30
3573,2024-11-22
3574,2023-05-27
3575,2024-02-05
3576,2023-07-23
3577,2025-05-11
3578,2024-09-17
3579,2024-10-12
3580,2024-12-17
3581,2024-12-21
3582,2024-04-29
3583,2023-08-18
3584,2023-06-07
3585,2025-03-04
3586,2024-03-15
3587,2025-01-05
3588,2024-01-02
3589,2024-12-31
3590,2025-01-25
3591,2024-11-22
3592,2025-04-13
3593,2025-02-28
3594,2023-06-30
3595,2025-05-17
3596,2024-10-18
3597,2024-08-07
3598,2024-11-05
3599,2024-07-05
3600,2024-07-19
3601,2023-10-07
3602,2025-04-24
3603,2023-10-27
3604,2023-10-08
3605,2025-01-30
3606,2024-10-21
3607,2024-02-25
3608,2024-11-06
3609,2024-03-12
3610,2024-04-09
3611,2025-01-22
3612,2025-04-15
3613,2024-01-14
3614,2023-10-01
3615,2024-06-04
3616,2023-10-03
3617,2023-08-01
3618,2023-06-26
3619,2023-12-02
3620,2023-07-22
3621,2024-10-26
3622,2023-07-28
3623,2024-08-03
3624,2024-08-23
3625,2024-12-02
3626,2023-12-17
3627,2023-09-03
3628,2024-09-25
3629,2023-07-01
3630,2023-11-02
3631,2025-03-13
3632,2025-04-22
3633,2025-04-25
3634,2023-08-15
3635,2025-04-30
3636,2024-09-04
3637,2024-10-13
3638,2024-03-19
3639,2023-10-20
3640,2024-11-22
3641,2023-10-18
3642,2024-05-12
3643,2024-10-28
3644,2023-05-25
3645,2025-02-04
3646,2024-03-14
3647,2024-09-23
3648,2023-11-06
3649,2023-07-01
3650,2024-07-13
3651,2024-01-14
3652,2023-07-05
3653,2024-12-31
3654,2023-09-03
3655,2023-09-03
3656,2023-10-02
3657,2023-09-07
3658,2024-04-14
3659,2025-01-14
3660,2023-09-06
3661,2024-12-28
3662,2024-10-09
3663,2024-06-21
3664,2024-12-22
3665,2023-06-28
3666,2024-07-08
3667,2024-12-20
3668,2024-06-17
3669,2023-11-19
3670,2023-12-20
3671,2024-03-18
3672,2024-05-03
3673,2023-08-04
3674,2023-09-17
3675,2025-04-13
3676,2025-01-18
3677,2025-01-04
3678,2023-10-27
3679,2023-06-11
3680,2024-08-31
3681,2024-06-23
3682,2024-11-11
3683,2025-03-04
3684,2025-02-11
3685,2025-05-19
3686,2025-01-20
3687,2025-01-14
3688,2023-12-11
3689,2024-07-14
3690,2024-04-05
3691,2024-01-26
3692,2023-11-08
3693,2024-09-30
3694,2023-12-03
3695,2024-05-12
3696,2023-12-25
3697,2025-02-26
3698,2024-06-18
3699,2023-09-01
3700,2024-10-01
3701,2023-10-20
3702,2023-11-18
3703,2024-08-04
3704,2025-02-12
3705,2024-08-14
3706,2025-02-21
3707,2025-01-01
3708,2024-09-13
3709,2024-02-12
3710,2024-05-25
3711,2024-03-22
3712,2024-12-07
3713,2023-11-08
3714,2023-11-26
3715,2023-07-01
3716,2025-04-13
3717,2024-05-17
3718,2024-10-17
3719,2024-11-07
3720,2024-05-22
3721,2023-11-10
3722,2024-06-03
3723,2024-06-12
3724,2025-03-03
3725,2023-05-31
3726,2024-02-18
3727,2024-10-25
3728,2024-09-05
3729,2024-06-07
3730,2023-06-15
3731,2024-12-06
3732,2023-07-25
3733,2023-05-29
3734,2024-02-21
3735,2023-07-04
3736,2024-08-02
3737,2023-10-31
3738,2023-06-08
3739,2025-04-28
3740,2024-09-25
3741,2023-12-11
3742,2024-01-09
3743,2024-05-19
3744,2023-08-08
3745,2023-06-12
3746,2024-12-06
3747,2024-04-16
3748,2023-10-09
3749,2023-08-01
3750,2024-08-29
3751,2024-01-27
3752,2023-09-14
3753,2024-03-26
3754,2024-05-21
3755,2023-08-10
3756,2024-09-10
3757,2023-11-20
3758,2024-05-25
3759,2025-01-19
3760,2024-12-07
3761,2025-01-10
3762,2024-12-03
3763,2023-06-06
3764,2025-03-25
3765,2024-03-11
3766,2023-12-17
3767,2023-07-16
3768,2025-05-13
3769,2023-05-23
3770,2024-11-16
3771,2024-02-17
3772,2025-04-08
3773,2023-07-19
3774,2024-12-31
3775,2024-10-24
3776,2025-04-01
3777,2023-12-06
3778,2024-09-20
3779,2024-02-28
3780,2023-08-17
3781,2023-12-13
3782,2023-06-18
3783,2023-10-14
3784,2024-11-04
3785,2024-11-15
3786,2024-07-29
3787,2024-11-14
3788,2023-09-16
3789,2024-08-11
3790,2024-08-04
3791,2024-05-04
3792,2024-06-22
3793,2024-08-21
3794,2025-01-23
3795,2023-11-25
3796,2024-12-26
3797,2025-03-07
3798,2024-04-20
3799,2024-09-19
3800,2023-10-31
3801,2025-03-20
3802,2023-08-21
3803,2025-04-24
3804,2023-07-07
3805,2023-06-27
3806,2023-10-10
3807,2024-11-06
3808,2024-08-05
3809,2025-03-20
3810,2024-07-19
3811,2025-01-27
3812,2024-08-25
3813,2024-10-19
3814,2024-03-12
3815,2023-11-23
3816,2024-04-07
3817,2024-08-20
3818,2025-03-01
3819,2025-02-11
3820,2024-07-02
3821,2024-12-11
3822,2025-03-29
3823,2024-07-16
3824,2025-04-17
3825,2024-10-26
3826,2023-11-17
3827,2025-02-14
3828,2024-04-06
3829,2025-03-20
3830,2024-01-22
3831,2025-05-14
3832,2024-08-26
3833,2024-11-06
3834,2024-01-04
3835,2024-11-25
3836,2024-11-17
3837,2023-10-25
3838,2024-10-05
3839,2024-09-01
3840,2023-05-25
3841,2024-06-10
3842,2024-10-01
3843,2023-11-14
3844,2023-05-24
3845,2023-09-21
3846,2024-09-03
3847,2025-03-27
3848,2023-07-17
3849,2024-11-22
3850,2025-02-18
3851,2024-08-12
3852,2024-01-05
3853,2023-10-16
3854,2024-07-04
3855,2025-01-23
3856,2023-08-27
3857,2024-09-07
3858,2024-03-07
3859,2024-08-12
3860,2025-04-13
3861,2023-05-27
3862,2024-07-28
3863,2024-11-05
3864,2025-03-26
3865,2024-09-02
3866,2024-11-15
3867,2024-02-21
3868,2024-09-10
3869,2024-10-24
3870,2024-09-26
3871,2024-08-28
3872,2025-01-02
3873,2023-06-04
3874,2025-01-30
3875,2023-07-30
3876,2024-08-10
3877,2024-06-25
3878,2023-05-30
3879,2024-11-09
3880,2023-12-25
3881,2024-02-02
3882,2024-02-02
3883,2024-01-03
3884,2023-11-14
3885,2023-06-16
3886,2025-04-02
3887,2024-11-17
3888,2025-02-26
3889,2024-01-18
3890,2024-01-04
3891,2025-02-23
3892,2024-07-18
3893,2025-01-21
3894,2024-03-13
3895,2025-01-27
3896,2024-12-16
3897,2024-01-03
3898,2023-07-19
3899,2024-06-19
3900,2024-03-03
3901,2024-11-22
3902,2023-12-09
3903,2023-12-28
3904,2023-11-05
3905,2024-05-26
3906,2023-12-31
3907,2024-06-20
3908,2023-05-27
3909,2024-03-31
3910,2023-10-17
3911,2025-04-21
3912,2025-01-21
3913,2023-07-28
3914,2025-02-16
3915,2024-03-02
3916,2024-12-28
3917,2025-04-07
3918,2024-08-25
3919,2024-04-24
3920,2024-02-21
3921,2024-03-19
3922,2023-09-12
3923,2024-01-06
3924,2024-12-03
3925,2023-05-31
3926,2024-06-28
3927,2024-06-30
3928,2024-10-15
3929,2024-03-22
3930,2025-01-17
3931,2024-02-07
3932,2023-07-20
3933,2024-12-31
3934,2024-02-01
3935,2024-11-12
3936,2023-10-30
3937,2024-02-12
3938,2025-03-24
3939,2025-02-26
3940,2023-08-22
3941,2023-09-03
3942,2024-10-04
3943,2024-05-03
3944,2023-08-20
3945,2024-07-16
3946,2024-01-31
3947,2023-08-14
3948,2025-01-19
3949,2024-07-01
3950,2023-09-13
3951,2023-11-29
3952,2024-05-21
3953,2025-02-16
3954,2025-03-08
3955,2024-01-12
3956,2024-06-12
3957,2025-04-19
3958,2024-11-03
3959,2024-05-18
3960,2024-09-22
3961,2025-03-21
3962,2023-10-10
3963,2024-11-25
3964,2024-06-17
3965,2024-08-30
3966,2023-05-28
3967,2023-08-12
3968,2023-06-27
3969,2024-03-09
3970,2024-12-09
3971,2023-11-14
3972,2024-05-25
3973,2023-07-22
3974,2023-05-22
3975,2025-01-11
3976,2023-12-12
3977,2025-04-21
3978,2023-07-20
3979,2023-07-26
3980,2025-02-21
3981,2024-09-18
3982,2024-02-21
3983,2024-06-26
3984,2024-01-23
3985,2024-07-27
3986,2025-03-31
3987,2023-07-30
3988,2025-04-04
3989,2024-09-12
3990,2024-10-06
3991,2024-10-04
3992,2024-03-19
3993,2023-05-29
3994,2025-03-07
3995,2025-03-17
3996,2024-11-18
3997,2024-09-01
3998,2024-12-11
3999,2024-03-05
4000,2023-07-27
4001,2023-10-20
4002,2025-05-04
4003,2024-05-02
4004,2024-02-11
4005,2024-03-29
4006,2023-11-23
4007,2023-08-07
4008,2024-04-17
4009,2023-10-19
4010,2024-10-18
4011,2024-03-16
4012,2025-03-31
4013,2025-02-23
4014,2023-08-30
4015,2024-08-08
4016,2024-08-29
4017,2025-02-25
4018,2023-09-14
4019,2024-03-31
4020,2024-07-16
4021,2024-03-27
4022,2025-03-07
4023,2024-08-02
4024,2025-05-01
4025,2024-03-22
4026,2024-11-25
4027,2023-11-01
4028,2025-02-15
4029,2025-01-23
4030,2023-11-27
4031,2023-08-29
4032,2023-12-20
4033,2024-01-01
4034,2023-09-19
4035,2024-03-20
4036,2023-06-06
4037,2023-11-14
4038,2024-07-29
4039,2023-11-30
4040,2025-04-28
4041,2025-03-15
4042,2024-11-19
4043,2025-05-18
4044,2023-11-04
4045,2024-02-02
4046,2023-08-13
4047,2023-11-24
4048,2024-12-30
4049,2024-11-25
4050,2024-08-09
4051,2025-05-05
4052,2025-05-04
4053,2024-04-08
4054,2024-12-29
4055,2023-10-15
4056,2024-04-16
4057,2023-09-05
4058,2024-03-07
4059,2025-03-29
4060,2023-07-24
4061,2024-08-16
4062,2025-05-06
4063,2024-05-08
4064,2024-07-01
4065,2024-12-09
4066,2024-12-27
4067,2025-01-10
4068,2024-08-19
4069,2025-03-27
4070,2024-04-14
4071,2023-11-21
4072,2023-11-15
4073,2024-04-28
4074,2024-12-02
4075,2024-02-15
4076,2024-09-08
4077,2024-07-09
4078,2024-07-19
4079,2023-07-09
4080,2023-11-22
4081,2024-12-02
4082,2023-12-30
4083,2024-10-13
4084,2023-09-13
4085,2024-05-21
4086,2025-04-02
4087,2024-10-18
4088,2024-06-24
4089,2023-10-09
4090,2024-08-11
4091,2024-02-10
4092,2023-06-04
4093,2023-10-23
4094,2024-10-13
4095,2024-11-15
4096,2024-05-03
4097,2023-09-04
4098,2024-06-20
4099,2025-05-17
4100,2024-06-16
4101,2024-03-04
4102,2024-05-09
4103,2023-10-02
4104,2024-11-08
4105,2024-01-27
4106,2025-03-14
4107,2025-01-16
4108,2024-09-20
4109,2023-08-19
4110,2023-09-26
4111,2023-10-16
4112,2023-11-19
4113,2023-08-01
4114,2025-04-07
4115,2023-09-02
4116,2025-01-16
4117,2024-07-05
4118,2025-05-11
4119,2024-02-23
4120,2024-02-06
4121,2024-01-26
4122,2024-08-12
4123,2024-04-12
4124,2024-01-01
4125,2025-02-24
4126,2024-12-23
4127,2025-04-23
4128,2023-09-02
4129,2025-03-15
4130,2024-10-02
4131,2024-04-04
4132,2025-05-17
4133,2023-09-11
4134,2023-09-25
4135,2023-12-28
4136,2024-09-09
4137,2024-01-08
4138,2025-03-06
4139,2024-08-09
4140,2024-07-03
4141,2024-03-23
4142,2024-11-19
4143,2023-06-01
4144,2024-09-21
4145,2024-04-07
4146,2023-10-24
4147,2025-04-11
4148,2023-06-19
4149,2024-11-29
4150,2025-02-01
4151,2024-10-27
4152,2024-05-18
4153,2024-04-08
4154,2023-10-08
4155,2025-05-15
4156,2024-04-10
4157,2023-05-22
4158,2024-05-22
4159,2024-07-07
4160,2023-08-10
4161,2023-10-05
4162,2024-12-30
4163,2025-03-16
4164,2024-01-28
4165,2023-05-23
4166,2024-02-24
4167,2024-03-21
4168,2024-12-04
4169,2024-10-14
4170,2024-06-02
4171,2024-01-11
4172,2023-07-26
4173,2024-03-02
4174,2024-02-20
4175,2023-10-18
4176,2023-08-27
4177,2024-07-13
4178,2024-11-23
4179,2024-11-22
4180,2023-08-02
4181,2023-12-25
4182,2023-10-22
4183,2024-03-24
4184,2024-03-11
4185,2023-07-01
4186,2023-07-14
4187,2025-04-23
4188,2025-04-05
4189,2024-11-03
4190,2024-10-07
4191,2024-02-01
4192,2024-01-30
4193,2024-12-09
4194,2024-02-09
4195,2024-04-27
4196,2024-03-13
4197,2023-12-20
4198,2024-01-28
4199,2024-06-01
4200,2025-02-26
4201,2024-03-24
4202,2023-11-20
4203,2023-11-23
4204,2024-06-29
4205,2023-09-02
4206,2023-07-21
4207,2025-04-08
4208,2023-09-13
4209,2024-09-10
4210,2024-07-20
4211,2025-01-16
4212,2025-04-19
4213,2023-05-25
4214,2023-11-17
4215,2023-12-20
4216,2024-12-26
4217,2024-09-15
4218,2023-06-01
4219,2025-02-27
4220,2025-05-04
4221,2024-01-17
4222,2023-08-25
4223,2023-10-22
4224,2024-07-07
4225,2024-04-20
4226,2024-01-17
4227,2024-12-31
4228,2024-04-29
4229,2025-03-14
4230,2023-09-26
4231,2025-01-04
4232,2024-08-13
4233,2024-02-26
4234,2023-11-27
4235,2024-05-30
4236,2024-02-09
4237,2025-01-15
4238,2023-05-29
4239,2024-03-26
4240,2024-03-31
4241,2024-11-03
4242,2023-06-18
4243,2023-07-06
4244,2025-05-07
4245,2023-12-02
4246,2024-10-07
4247,2025-01-01
4248,2023-06-13
4249,2024-04-05
4250,2025-01-17
4251,2024-11-19
4252,2024-02-16
4253,2025-02-13
4254,2023-10-04
4255,2024-05-29
4256,2025-05-08
4257,2025-02-09
4258,2024-01-25
4259,2024-05-22
4260,2024-07-31
4261,2024-02-22
4262,2023-11-20
4263,2024-06-04
4264,2024-04-07
4265,2024-10-21
4266,2023-06-07
4267,2023-05-23
4268,2023-12-10
4269,2024-09-30
4270,2023-11-12
4271,2024-10-11
4272,2025-03-08
4273,2024-08-08
4274,2024-06-20
4275,2025-02-27
4276,2023-11-06
4277,2024-04-08
4278,2024-10-31
4279,2023-11-13
4280,2024-12-05
4281,2023-10-29
4282,2024-02-03
4283,2024-01-24
4284,2024-05-05
4285,2023-09-13
4286,2024-01-29
4287,2024-10-20
4288,2024-08-26
4289,2024-10-05
4290,2024-02-13
4291,2023-06-16
4292,2024-08-07
4293,2023-12-14
4294,2024-09-13
4295,2024-01-04
4296,2024-02-27
